2025-01-22 15:29:38,837 Epoch: [1][0/238]	Time 4.657 (4.657)	Data 0.019 (0.019)	Loss 1.8640 (1.8640)	Prec@1 21.875 (21.875)	Prec@3 62.500 (62.500)	
2025-01-22 15:29:50,305 Epoch: [1][120/238]	Time 0.081 (0.124)	Data 0.009 (0.009)	Loss 0.4356 (0.5266)	Prec@1 62.500 (62.740)	Prec@3 93.750 (93.029)	
2025-01-22 15:29:51,207 Epoch: [1][130/238]	Time 0.080 (0.121)	Data 0.009 (0.009)	Loss 0.1906 (0.5026)	Prec@1 84.375 (64.286)	Prec@3 100.000 (93.527)	
2025-01-22 15:29:52,114 Epoch: [1][140/238]	Time 0.080 (0.118)	Data 0.009 (0.009)	Loss 0.3432 (0.4920)	Prec@1 68.750 (64.583)	Prec@3 100.000 (93.958)	
2025-01-22 15:29:53,086 Epoch: [1][150/238]	Time 0.112 (0.116)	Data 0.009 (0.009)	Loss 0.1739 (0.4721)	Prec@1 96.875 (66.602)	Prec@3 100.000 (94.336)	
2025-01-22 15:29:53,994 Epoch: [1][160/238]	Time 0.082 (0.114)	Data 0.009 (0.009)	Loss 0.2626 (0.4598)	Prec@1 75.000 (67.096)	Prec@3 100.000 (94.669)	
2025-01-22 15:29:54,899 Epoch: [1][170/238]	Time 0.079 (0.112)	Data 0.009 (0.009)	Loss 0.3056 (0.4512)	Prec@1 62.500 (66.840)	Prec@3 100.000 (94.965)	
2025-01-22 15:29:55,825 Epoch: [1][180/238]	Time 0.080 (0.110)	Data 0.009 (0.009)	Loss 0.3185 (0.4442)	Prec@1 62.500 (66.612)	Prec@3 100.000 (95.230)	
2025-01-22 15:29:56,767 Epoch: [1][190/238]	Time 0.081 (0.109)	Data 0.009 (0.009)	Loss 0.3367 (0.4388)	Prec@1 71.875 (66.875)	Prec@3 100.000 (95.469)	
2025-01-22 15:29:57,669 Epoch: [1][200/238]	Time 0.082 (0.108)	Data 0.009 (0.009)	Loss 0.3671 (0.4354)	Prec@1 59.375 (66.518)	Prec@3 93.750 (95.387)	
2025-01-22 15:29:58,644 Epoch: [1][210/238]	Time 0.082 (0.107)	Data 0.009 (0.009)	Loss 0.2345 (0.4263)	Prec@1 71.875 (66.761)	Prec@3 100.000 (95.597)	
2025-01-22 15:29:59,780 Epoch: [1][220/238]	Time 0.080 (0.107)	Data 0.009 (0.009)	Loss 0.3690 (0.4238)	Prec@1 68.750 (66.848)	Prec@3 100.000 (95.788)	
2025-01-22 15:30:00,724 Epoch: [1][230/238]	Time 0.080 (0.106)	Data 0.009 (0.009)	Loss 0.2188 (0.4153)	Prec@1 84.375 (67.578)	Prec@3 100.000 (95.964)	
2025-01-22 15:30:01,748 Epoch: [1][237/238]	Time 0.455 (0.107)	Data 0.008 (0.009)	Loss 0.4018 (0.4148)	Prec@1 61.538 (67.380)	Prec@3 96.154 (95.970)	
2025-01-22 15:30:04,095 Test: [0/60]	Model Time 2.334 (2.334)	Loss Time 0.000 (0.000)	Loss 0.5447 (0.5447)	Prec@1 59.375 (59.375)	Prec@3 93.750 (93.750)	
2025-01-22 15:30:04,202 Test: [1/60]	Model Time 0.098 (1.216)	Loss Time 0.000 (0.000)	Loss 0.8400 (0.6923)	Prec@1 34.375 (46.875)	Prec@3 87.500 (90.625)	
2025-01-22 15:30:04,252 Test: [2/60]	Model Time 0.040 (0.824)	Loss Time 0.000 (0.000)	Loss 0.5592 (0.6480)	Prec@1 53.125 (48.958)	Prec@3 93.750 (91.667)	
2025-01-22 15:30:04,301 Test: [3/60]	Model Time 0.040 (0.628)	Loss Time 0.000 (0.000)	Loss 0.6170 (0.6402)	Prec@1 56.250 (50.781)	Prec@3 81.250 (89.062)	
2025-01-22 15:30:04,353 Test: [4/60]	Model Time 0.042 (0.511)	Loss Time 0.000 (0.000)	Loss 0.5572 (0.6236)	Prec@1 62.500 (53.125)	Prec@3 93.750 (90.000)	
2025-01-22 15:30:04,400 Test: [5/60]	Model Time 0.037 (0.432)	Loss Time 0.000 (0.000)	Loss 0.8627 (0.6635)	Prec@1 34.375 (50.000)	Prec@3 87.500 (89.583)	
2025-01-22 15:30:04,452 Test: [6/60]	Model Time 0.042 (0.376)	Loss Time 0.000 (0.000)	Loss 0.6697 (0.6644)	Prec@1 40.625 (48.661)	Prec@3 90.625 (89.732)	
2025-01-22 15:30:04,502 Test: [7/60]	Model Time 0.038 (0.334)	Loss Time 0.000 (0.000)	Loss 0.8611 (0.6890)	Prec@1 31.250 (46.484)	Prec@3 90.625 (89.844)	
2025-01-22 15:30:04,556 Test: [8/60]	Model Time 0.044 (0.302)	Loss Time 0.000 (0.000)	Loss 0.8439 (0.7062)	Prec@1 21.875 (43.750)	Prec@3 87.500 (89.583)	
2025-01-22 15:30:04,606 Test: [9/60]	Model Time 0.037 (0.275)	Loss Time 0.000 (0.000)	Loss 0.7675 (0.7123)	Prec@1 43.750 (43.750)	Prec@3 96.875 (90.312)	
2025-01-22 15:30:04,660 Test: [10/60]	Model Time 0.044 (0.254)	Loss Time 0.000 (0.000)	Loss 0.6136 (0.7033)	Prec@1 50.000 (44.318)	Prec@3 100.000 (91.193)	
2025-01-22 15:30:04,712 Test: [11/60]	Model Time 0.040 (0.236)	Loss Time 0.000 (0.000)	Loss 0.7311 (0.7056)	Prec@1 46.875 (44.531)	Prec@3 87.500 (90.885)	
2025-01-22 15:30:04,764 Test: [12/60]	Model Time 0.042 (0.222)	Loss Time 0.000 (0.000)	Loss 0.5600 (0.6944)	Prec@1 56.250 (45.433)	Prec@3 93.750 (91.106)	
2025-01-22 15:30:04,816 Test: [13/60]	Model Time 0.040 (0.209)	Loss Time 0.000 (0.000)	Loss 0.4987 (0.6805)	Prec@1 53.125 (45.982)	Prec@3 100.000 (91.741)	
2025-01-22 15:30:04,867 Test: [14/60]	Model Time 0.042 (0.197)	Loss Time 0.000 (0.000)	Loss 0.5900 (0.6744)	Prec@1 46.875 (46.042)	Prec@3 96.875 (92.083)	
2025-01-22 15:30:04,921 Test: [15/60]	Model Time 0.041 (0.188)	Loss Time 0.000 (0.000)	Loss 0.5358 (0.6658)	Prec@1 56.250 (46.680)	Prec@3 87.500 (91.797)	
2025-01-22 15:30:04,971 Test: [16/60]	Model Time 0.041 (0.179)	Loss Time 0.000 (0.000)	Loss 0.4691 (0.6542)	Prec@1 62.500 (47.610)	Prec@3 96.875 (92.096)	
2025-01-22 15:30:05,023 Test: [17/60]	Model Time 0.039 (0.171)	Loss Time 0.000 (0.000)	Loss 0.5454 (0.6481)	Prec@1 56.250 (48.090)	Prec@3 96.875 (92.361)	
2025-01-22 15:30:05,074 Test: [18/60]	Model Time 0.041 (0.164)	Loss Time 0.000 (0.000)	Loss 0.6535 (0.6484)	Prec@1 43.750 (47.862)	Prec@3 96.875 (92.599)	
2025-01-22 15:30:05,126 Test: [19/60]	Model Time 0.039 (0.158)	Loss Time 0.000 (0.000)	Loss 0.5861 (0.6453)	Prec@1 56.250 (48.281)	Prec@3 87.500 (92.344)	
2025-01-22 15:30:05,177 Test: [20/60]	Model Time 0.041 (0.153)	Loss Time 0.000 (0.000)	Loss 0.7092 (0.6484)	Prec@1 46.875 (48.214)	Prec@3 90.625 (92.262)	
2025-01-22 15:30:05,231 Test: [21/60]	Model Time 0.041 (0.147)	Loss Time 0.000 (0.000)	Loss 0.7929 (0.6549)	Prec@1 37.500 (47.727)	Prec@3 90.625 (92.188)	
2025-01-22 15:30:05,283 Test: [22/60]	Model Time 0.043 (0.143)	Loss Time 0.000 (0.000)	Loss 0.6690 (0.6555)	Prec@1 40.625 (47.418)	Prec@3 93.750 (92.255)	
2025-01-22 15:30:05,336 Test: [23/60]	Model Time 0.041 (0.139)	Loss Time 0.000 (0.000)	Loss 0.7631 (0.6600)	Prec@1 37.500 (47.005)	Prec@3 93.750 (92.318)	
2025-01-22 15:30:05,388 Test: [24/60]	Model Time 0.042 (0.135)	Loss Time 0.000 (0.000)	Loss 0.8314 (0.6669)	Prec@1 28.125 (46.250)	Prec@3 93.750 (92.375)	
2025-01-22 15:30:05,440 Test: [25/60]	Model Time 0.039 (0.131)	Loss Time 0.000 (0.000)	Loss 0.6653 (0.6668)	Prec@1 46.875 (46.274)	Prec@3 96.875 (92.548)	
2025-01-22 15:30:05,491 Test: [26/60]	Model Time 0.042 (0.128)	Loss Time 0.000 (0.000)	Loss 0.4110 (0.6573)	Prec@1 65.625 (46.991)	Prec@3 96.875 (92.708)	
2025-01-22 15:30:05,543 Test: [27/60]	Model Time 0.040 (0.125)	Loss Time 0.000 (0.000)	Loss 0.4596 (0.6503)	Prec@1 56.250 (47.321)	Prec@3 100.000 (92.969)	
2025-01-22 15:30:05,596 Test: [28/60]	Model Time 0.043 (0.122)	Loss Time 0.000 (0.000)	Loss 0.6736 (0.6511)	Prec@1 46.875 (47.306)	Prec@3 96.875 (93.103)	
2025-01-22 15:30:05,647 Test: [29/60]	Model Time 0.041 (0.119)	Loss Time 0.000 (0.000)	Loss 0.5915 (0.6491)	Prec@1 56.250 (47.604)	Prec@3 90.625 (93.021)	
2025-01-22 15:30:05,701 Test: [30/60]	Model Time 0.045 (0.117)	Loss Time 0.000 (0.000)	Loss 0.6607 (0.6495)	Prec@1 43.750 (47.480)	Prec@3 93.750 (93.044)	
2025-01-22 15:30:05,753 Test: [31/60]	Model Time 0.039 (0.114)	Loss Time 0.000 (0.000)	Loss 0.9346 (0.6584)	Prec@1 28.125 (46.875)	Prec@3 90.625 (92.969)	
2025-01-22 15:30:05,808 Test: [32/60]	Model Time 0.046 (0.112)	Loss Time 0.000 (0.000)	Loss 0.7325 (0.6606)	Prec@1 40.625 (46.686)	Prec@3 75.000 (92.424)	
2025-01-22 15:30:05,858 Test: [33/60]	Model Time 0.038 (0.110)	Loss Time 0.000 (0.000)	Loss 0.5589 (0.6576)	Prec@1 50.000 (46.783)	Prec@3 93.750 (92.463)	
2025-01-22 15:30:05,913 Test: [34/60]	Model Time 0.045 (0.108)	Loss Time 0.000 (0.000)	Loss 0.7321 (0.6598)	Prec@1 43.750 (46.696)	Prec@3 90.625 (92.411)	
2025-01-22 15:30:05,965 Test: [35/60]	Model Time 0.039 (0.106)	Loss Time 0.000 (0.000)	Loss 0.5661 (0.6572)	Prec@1 53.125 (46.875)	Prec@3 96.875 (92.535)	
2025-01-22 15:30:06,018 Test: [36/60]	Model Time 0.044 (0.105)	Loss Time 0.000 (0.000)	Loss 0.5639 (0.6546)	Prec@1 56.250 (47.128)	Prec@3 96.875 (92.652)	
2025-01-22 15:30:06,069 Test: [37/60]	Model Time 0.038 (0.103)	Loss Time 0.000 (0.000)	Loss 0.5939 (0.6530)	Prec@1 53.125 (47.286)	Prec@3 81.250 (92.352)	
2025-01-22 15:30:06,122 Test: [38/60]	Model Time 0.044 (0.101)	Loss Time 0.000 (0.000)	Loss 0.6641 (0.6533)	Prec@1 50.000 (47.356)	Prec@3 93.750 (92.388)	
2025-01-22 15:30:06,175 Test: [39/60]	Model Time 0.039 (0.100)	Loss Time 0.000 (0.000)	Loss 0.5884 (0.6517)	Prec@1 50.000 (47.422)	Prec@3 96.875 (92.500)	
2025-01-22 15:30:06,228 Test: [40/60]	Model Time 0.044 (0.098)	Loss Time 0.000 (0.000)	Loss 0.5525 (0.6493)	Prec@1 59.375 (47.713)	Prec@3 93.750 (92.530)	
2025-01-22 15:30:06,277 Test: [41/60]	Model Time 0.036 (0.097)	Loss Time 0.000 (0.000)	Loss 0.6418 (0.6491)	Prec@1 50.000 (47.768)	Prec@3 96.875 (92.634)	
2025-01-22 15:30:06,331 Test: [42/60]	Model Time 0.044 (0.096)	Loss Time 0.000 (0.000)	Loss 0.7813 (0.6522)	Prec@1 40.625 (47.602)	Prec@3 84.375 (92.442)	
2025-01-22 15:30:06,383 Test: [43/60]	Model Time 0.040 (0.094)	Loss Time 0.000 (0.000)	Loss 0.4950 (0.6486)	Prec@1 62.500 (47.940)	Prec@3 90.625 (92.401)	
2025-01-22 15:30:06,437 Test: [44/60]	Model Time 0.044 (0.093)	Loss Time 0.000 (0.000)	Loss 0.3859 (0.6428)	Prec@1 65.625 (48.333)	Prec@3 96.875 (92.500)	
2025-01-22 15:30:06,488 Test: [45/60]	Model Time 0.038 (0.092)	Loss Time 0.000 (0.000)	Loss 0.6344 (0.6426)	Prec@1 50.000 (48.370)	Prec@3 96.875 (92.595)	
2025-01-22 15:30:06,540 Test: [46/60]	Model Time 0.043 (0.091)	Loss Time 0.000 (0.000)	Loss 0.5995 (0.6417)	Prec@1 46.875 (48.338)	Prec@3 93.750 (92.620)	
2025-01-22 15:30:06,591 Test: [47/60]	Model Time 0.042 (0.090)	Loss Time 0.000 (0.000)	Loss 0.6222 (0.6413)	Prec@1 50.000 (48.372)	Prec@3 93.750 (92.643)	
2025-01-22 15:30:06,643 Test: [48/60]	Model Time 0.039 (0.089)	Loss Time 0.000 (0.000)	Loss 0.8566 (0.6457)	Prec@1 37.500 (48.151)	Prec@3 78.125 (92.347)	
2025-01-22 15:30:06,695 Test: [49/60]	Model Time 0.042 (0.088)	Loss Time 0.000 (0.000)	Loss 0.3605 (0.6400)	Prec@1 75.000 (48.688)	Prec@3 100.000 (92.500)	
2025-01-22 15:30:06,745 Test: [50/60]	Model Time 0.041 (0.087)	Loss Time 0.000 (0.000)	Loss 0.6295 (0.6397)	Prec@1 50.000 (48.713)	Prec@3 93.750 (92.525)	
2025-01-22 15:30:06,798 Test: [51/60]	Model Time 0.044 (0.086)	Loss Time 0.000 (0.000)	Loss 0.4132 (0.6354)	Prec@1 65.625 (49.038)	Prec@3 100.000 (92.668)	
2025-01-22 15:30:06,845 Test: [52/60]	Model Time 0.038 (0.085)	Loss Time 0.000 (0.000)	Loss 0.7988 (0.6385)	Prec@1 40.625 (48.880)	Prec@3 90.625 (92.630)	
2025-01-22 15:30:06,899 Test: [53/60]	Model Time 0.044 (0.085)	Loss Time 0.000 (0.000)	Loss 0.8608 (0.6426)	Prec@1 34.375 (48.611)	Prec@3 93.750 (92.650)	
2025-01-22 15:30:06,949 Test: [54/60]	Model Time 0.038 (0.084)	Loss Time 0.000 (0.000)	Loss 0.3985 (0.6382)	Prec@1 71.875 (49.034)	Prec@3 96.875 (92.727)	
2025-01-22 15:30:07,003 Test: [55/60]	Model Time 0.045 (0.083)	Loss Time 0.000 (0.000)	Loss 0.6679 (0.6387)	Prec@1 46.875 (48.996)	Prec@3 90.625 (92.690)	
2025-01-22 15:30:07,054 Test: [56/60]	Model Time 0.042 (0.082)	Loss Time 0.000 (0.000)	Loss 0.6195 (0.6383)	Prec@1 50.000 (49.013)	Prec@3 93.750 (92.708)	
2025-01-22 15:30:07,106 Test: [57/60]	Model Time 0.042 (0.082)	Loss Time 0.000 (0.000)	Loss 0.7004 (0.6394)	Prec@1 43.750 (48.922)	Prec@3 84.375 (92.565)	
2025-01-22 15:30:07,158 Test: [58/60]	Model Time 0.043 (0.081)	Loss Time 0.000 (0.000)	Loss 0.6137 (0.6390)	Prec@1 53.125 (48.994)	Prec@3 96.875 (92.638)	
2025-01-22 15:30:07,330 Test: [59/60]	Model Time 0.168 (0.082)	Loss Time 0.000 (0.000)	Loss 0.3827 (0.6370)	Prec@1 60.000 (49.080)	Prec@3 100.000 (92.696)	
2025-01-22 15:30:07,340 Confusion Matrix:
[[356   0 286]
 [127   0 525]
 [ 31   0 578]]
2025-01-22 15:30:07,346 Classification Report:
              precision    recall  f1-score   support

           0       0.69      0.55      0.62       642
           1       0.00      0.00      0.00       652
           2       0.42      0.95      0.58       609

    accuracy                           0.49      1903
   macro avg       0.37      0.50      0.40      1903
weighted avg       0.37      0.49      0.39      1903

2025-01-22 15:30:07,346 Saving checkpoint model to /home/artti/Desktop/finn_att/finn/deps/brevitas/src/brevitas_examples/bnn_pynq/experiments/SOYBEAN_CNV_8W8A_8W8A_20250122_152926/checkpoints/best.tar
2025-01-22 15:30:07,466 Epoch: [2][0/238]	Time 0.088 (0.088)	Data 0.009 (0.009)	Loss 0.3899 (0.3899)	Prec@1 62.500 (62.500)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:08,414 Epoch: [2][10/238]	Time 0.081 (0.086)	Data 0.009 (0.009)	Loss 0.3114 (0.3507)	Prec@1 65.625 (64.062)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:09,356 Epoch: [2][20/238]	Time 0.081 (0.086)	Data 0.009 (0.009)	Loss 0.2720 (0.3244)	Prec@1 65.625 (64.583)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:10,295 Epoch: [2][30/238]	Time 0.081 (0.086)	Data 0.009 (0.009)	Loss 0.2918 (0.3163)	Prec@1 78.125 (67.969)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:11,209 Epoch: [2][40/238]	Time 0.081 (0.085)	Data 0.009 (0.009)	Loss 0.2681 (0.3067)	Prec@1 78.125 (70.000)	Prec@3 96.875 (99.375)	
2025-01-22 15:30:12,166 Epoch: [2][50/238]	Time 0.080 (0.085)	Data 0.009 (0.009)	Loss 0.1850 (0.2864)	Prec@1 84.375 (72.396)	Prec@3 100.000 (99.479)	
2025-01-22 15:30:13,151 Epoch: [2][60/238]	Time 0.097 (0.086)	Data 0.009 (0.009)	Loss 0.3074 (0.2894)	Prec@1 65.625 (71.429)	Prec@3 100.000 (99.554)	
2025-01-22 15:30:14,153 Epoch: [2][70/238]	Time 0.140 (0.087)	Data 0.009 (0.009)	Loss 0.1331 (0.2699)	Prec@1 93.750 (74.219)	Prec@3 100.000 (99.609)	
2025-01-22 15:30:15,095 Epoch: [2][80/238]	Time 0.080 (0.086)	Data 0.009 (0.009)	Loss 0.2274 (0.2651)	Prec@1 78.125 (74.653)	Prec@3 100.000 (99.653)	
2025-01-22 15:30:16,035 Epoch: [2][90/238]	Time 0.082 (0.086)	Data 0.009 (0.009)	Loss 0.2721 (0.2658)	Prec@1 75.000 (74.688)	Prec@3 100.000 (99.688)	
2025-01-22 15:30:16,942 Epoch: [2][100/238]	Time 0.081 (0.086)	Data 0.009 (0.009)	Loss 0.2235 (0.2620)	Prec@1 81.250 (75.284)	Prec@3 100.000 (99.716)	
2025-01-22 15:30:17,875 Epoch: [2][110/238]	Time 0.079 (0.086)	Data 0.009 (0.009)	Loss 0.2302 (0.2593)	Prec@1 81.250 (75.781)	Prec@3 100.000 (99.740)	
2025-01-22 15:30:18,785 Epoch: [2][120/238]	Time 0.081 (0.085)	Data 0.009 (0.009)	Loss 0.2939 (0.2620)	Prec@1 78.125 (75.962)	Prec@3 100.000 (99.760)	
2025-01-22 15:30:19,700 Epoch: [2][130/238]	Time 0.080 (0.085)	Data 0.009 (0.009)	Loss 0.2709 (0.2626)	Prec@1 75.000 (75.893)	Prec@3 100.000 (99.777)	
2025-01-22 15:30:20,633 Epoch: [2][140/238]	Time 0.081 (0.085)	Data 0.009 (0.009)	Loss 0.3531 (0.2687)	Prec@1 68.750 (75.417)	Prec@3 96.875 (99.583)	
2025-01-22 15:30:21,543 Epoch: [2][150/238]	Time 0.081 (0.085)	Data 0.009 (0.009)	Loss 0.4259 (0.2785)	Prec@1 71.875 (75.195)	Prec@3 93.750 (99.219)	
2025-01-22 15:30:22,456 Epoch: [2][160/238]	Time 0.081 (0.085)	Data 0.009 (0.009)	Loss 0.2973 (0.2796)	Prec@1 78.125 (75.368)	Prec@3 96.875 (99.081)	
2025-01-22 15:30:23,374 Epoch: [2][170/238]	Time 0.081 (0.085)	Data 0.009 (0.009)	Loss 0.2425 (0.2775)	Prec@1 75.000 (75.347)	Prec@3 100.000 (99.132)	
2025-01-22 15:30:24,283 Epoch: [2][180/238]	Time 0.081 (0.084)	Data 0.009 (0.009)	Loss 0.1950 (0.2732)	Prec@1 84.375 (75.822)	Prec@3 100.000 (99.178)	
2025-01-22 15:30:25,190 Epoch: [2][190/238]	Time 0.080 (0.084)	Data 0.009 (0.009)	Loss 0.3455 (0.2768)	Prec@1 75.000 (75.781)	Prec@3 96.875 (99.062)	
2025-01-22 15:30:26,129 Epoch: [2][200/238]	Time 0.081 (0.084)	Data 0.009 (0.009)	Loss 0.3119 (0.2785)	Prec@1 75.000 (75.744)	Prec@3 100.000 (99.107)	
2025-01-22 15:30:27,082 Epoch: [2][210/238]	Time 0.087 (0.084)	Data 0.009 (0.009)	Loss 0.3222 (0.2805)	Prec@1 78.125 (75.852)	Prec@3 96.875 (99.006)	
2025-01-22 15:30:27,995 Epoch: [2][220/238]	Time 0.079 (0.084)	Data 0.009 (0.009)	Loss 0.2192 (0.2778)	Prec@1 84.375 (76.223)	Prec@3 100.000 (99.049)	
2025-01-22 15:30:28,972 Epoch: [2][230/238]	Time 0.081 (0.084)	Data 0.009 (0.009)	Loss 0.1708 (0.2733)	Prec@1 84.375 (76.562)	Prec@3 100.000 (99.089)	
2025-01-22 15:30:29,628 Epoch: [2][237/238]	Time 0.101 (0.085)	Data 0.007 (0.009)	Loss 0.1772 (0.2702)	Prec@1 84.615 (76.826)	Prec@3 100.000 (99.118)	
2025-01-22 15:30:29,690 Test: [0/60]	Model Time 0.049 (0.049)	Loss Time 0.000 (0.000)	Loss 0.2612 (0.2612)	Prec@1 84.375 (84.375)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:29,747 Test: [1/60]	Model Time 0.047 (0.048)	Loss Time 0.000 (0.000)	Loss 0.3148 (0.2880)	Prec@1 71.875 (78.125)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:29,796 Test: [2/60]	Model Time 0.036 (0.044)	Loss Time 0.000 (0.000)	Loss 0.2441 (0.2734)	Prec@1 81.250 (79.167)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:29,845 Test: [3/60]	Model Time 0.040 (0.043)	Loss Time 0.000 (0.000)	Loss 0.3720 (0.2980)	Prec@1 65.625 (75.781)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:29,895 Test: [4/60]	Model Time 0.036 (0.042)	Loss Time 0.000 (0.000)	Loss 0.2652 (0.2915)	Prec@1 78.125 (76.250)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:29,946 Test: [5/60]	Model Time 0.042 (0.042)	Loss Time 0.000 (0.000)	Loss 0.3191 (0.2961)	Prec@1 71.875 (75.521)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:29,997 Test: [6/60]	Model Time 0.039 (0.041)	Loss Time 0.000 (0.000)	Loss 0.3424 (0.3027)	Prec@1 68.750 (74.554)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,049 Test: [7/60]	Model Time 0.043 (0.042)	Loss Time 0.000 (0.000)	Loss 0.3879 (0.3133)	Prec@1 59.375 (72.656)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,099 Test: [8/60]	Model Time 0.037 (0.041)	Loss Time 0.000 (0.000)	Loss 0.3713 (0.3198)	Prec@1 65.625 (71.875)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,153 Test: [9/60]	Model Time 0.045 (0.041)	Loss Time 0.000 (0.000)	Loss 0.3708 (0.3249)	Prec@1 62.500 (70.938)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,204 Test: [10/60]	Model Time 0.037 (0.041)	Loss Time 0.000 (0.000)	Loss 0.2554 (0.3186)	Prec@1 78.125 (71.591)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,257 Test: [11/60]	Model Time 0.044 (0.041)	Loss Time 0.000 (0.000)	Loss 0.3177 (0.3185)	Prec@1 68.750 (71.354)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,307 Test: [12/60]	Model Time 0.037 (0.041)	Loss Time 0.000 (0.000)	Loss 0.2795 (0.3155)	Prec@1 78.125 (71.875)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,360 Test: [13/60]	Model Time 0.044 (0.041)	Loss Time 0.000 (0.000)	Loss 0.2675 (0.3121)	Prec@1 75.000 (72.098)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,411 Test: [14/60]	Model Time 0.039 (0.041)	Loss Time 0.000 (0.000)	Loss 0.2404 (0.3073)	Prec@1 78.125 (72.500)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,462 Test: [15/60]	Model Time 0.041 (0.041)	Loss Time 0.000 (0.000)	Loss 0.3137 (0.3077)	Prec@1 68.750 (72.266)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,513 Test: [16/60]	Model Time 0.042 (0.041)	Loss Time 0.000 (0.000)	Loss 0.2203 (0.3025)	Prec@1 78.125 (72.610)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,565 Test: [17/60]	Model Time 0.042 (0.041)	Loss Time 0.000 (0.000)	Loss 0.3448 (0.3049)	Prec@1 71.875 (72.569)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,617 Test: [18/60]	Model Time 0.042 (0.041)	Loss Time 0.000 (0.000)	Loss 0.2463 (0.3018)	Prec@1 87.500 (73.355)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,668 Test: [19/60]	Model Time 0.041 (0.041)	Loss Time 0.000 (0.000)	Loss 0.3217 (0.3028)	Prec@1 75.000 (73.438)	Prec@3 100.000 (100.000)	
2025-01-22 15:30:30,718 Test: [20/60]	Model Time 0.041 (0.041)	Loss Time 0.000 (0.000)	Loss 0.3269 (0.3039)	Prec@1 65.625 (73.065)	Prec@3 100.000 (100.000)	
